motif_ID	motif_ALT_ID	motif_P-value	seq_ID	seq_Score	seq_Class	is_holdout?
4-ATATTTRCT	STREME-4	1.3e-005	chr5:103305876-103305977	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:210559396-210559497	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:229952784-229952885	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:124551134-124551235	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:110399429-110399530	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:40181623-40181724	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:106864235-106864336	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:14628179-14628280	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:42255185-42255286	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:186575287-186575388	10.66	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:123980008-123980109	10.66	fp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr20:47305798-47305899	10.63	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:23145915-23146016	10.63	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:25237960-25238061	10.63	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:17467078-17467179	10.63	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:113433543-113433644	10.63	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:20896996-20897097	10.63	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:7479843-7479944	10.63	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:16060331-16060432	10.63	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:107058333-107058434	10.63	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:91590576-91590677	10.63	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:26990698-26990799	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:207312152-207312253	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:67266212-67266313	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr19:48565230-48565331	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:81753542-81753643	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:53615888-53615989	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:19978884-19978985	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:88775120-88775221	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:13111036-13111137	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:837538-837639	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:69592024-69592125	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:24803159-24803260	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:116317383-116317484	10.58	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:101004200-101004301	10.58	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:19663668-19663769	10.58	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:64266590-64266691	10.58	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr3:150317617-150317718	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:76583807-76583908	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:167634592-167634693	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:107718298-107718399	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:169668482-169668583	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:172978986-172979087	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:24982732-24982833	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:190499414-190499515	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:110058826-110058927	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:87375754-87375855	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:142298091-142298192	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:82919543-82919644	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:86736106-86736207	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:126791613-126791714	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:85695735-85695836	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr21:43712329-43712430	10.50	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:25199124-25199225	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:144125104-144125205	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:101961812-101961913	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:179106818-179106919	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:175419607-175419708	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:58678904-58679005	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr22:28911972-28912073	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:21038883-21038984	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:34750386-34750487	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:81831507-81831608	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:67964462-67964563	10.50	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:68733828-68733929	10.50	fp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr15:59256105-59256206	10.41	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:74360049-74360150	10.41	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:22230016-22230117	10.41	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:12478305-12478406	10.41	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:18873241-18873342	10.41	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:87409542-87409643	10.41	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:207395064-207395165	10.41	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:61361286-61361387	10.41	fp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr9:111348954-111349055	10.41	fp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr4:94653177-94653278	10.34	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:182218067-182218168	10.34	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:115835621-115835722	10.34	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:192496508-192496609	10.34	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:13064855-13064956	10.34	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:195852490-195852591	10.34	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:47077008-47077109	10.34	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:157768355-157768456	10.34	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:172130615-172130716	10.34	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:137241749-137241850	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:7959626-7959727	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:217902950-217903051	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:110189194-110189295	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:2981432-2981533	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:102286518-102286619	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:11784839-11784940	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr22:42940376-42940477	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:31166234-31166335	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:126896057-126896158	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:66286547-66286648	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:168647234-168647335	10.33	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:33479533-33479634	10.33	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:28635347-28635448	10.33	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:15343138-15343239	10.33	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr3:59664543-59664644	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:156394826-156394927	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:50434830-50434931	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:160391640-160391741	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:161799842-161799943	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:164748620-164748721	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:107509152-107509253	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr19:40886968-40887069	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr19:40855143-40855244	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:124470957-124471058	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:160379569-160379670	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:106208959-106209060	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:74360049-74360150	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:7892345-7892446	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:110036546-110036647	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:181112598-181112699	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:33750884-33750985	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:155105839-155105940	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr19:40897284-40897385	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:215579975-215580076	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:45889470-45889571	10.33	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:128555128-128555229	10.33	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:80627869-80627970	10.33	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:78601264-78601365	10.33	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:21915954-21916055	10.33	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr8:18666416-18666517	10.33	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr13:33279505-33279606	10.31	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:23684727-23684828	10.31	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:18253068-18253169	10.31	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:4058901-4059002	10.31	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:35590762-35590863	10.31	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:72997317-72997418	10.31	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:94653177-94653278	10.31	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:66996538-66996639	10.31	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:132063865-132063966	10.31	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:128660394-128660495	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:21617209-21617310	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:25366918-25367019	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:69214846-69214947	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:120942296-120942397	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:94805664-94805765	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:108015216-108015317	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:69280205-69280306	10.24	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr19:14506098-14506199	10.24	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:21688907-21689008	10.24	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:32457503-32457604	10.24	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:43314933-43315034	10.24	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:70857324-70857425	10.24	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:16236547-16236648	10.24	fp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr19:2532937-2533038	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:188280945-188281046	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:76823681-76823782	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:9438871-9438972	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:144190164-144190265	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:142408065-142408166	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:50306039-50306140	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:38216097-38216198	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:19127736-19127837	10.23	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:190468154-190468255	10.23	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:86736106-86736207	10.23	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:49856015-49856116	10.23	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:96227261-96227362	10.23	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:231195032-231195133	10.23	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:47713302-47713403	10.23	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr16:76780664-76780765	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:60713527-60713628	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:89498403-89498504	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:189102097-189102198	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:59063226-59063327	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:35590762-35590863	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:68745401-68745502	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:17306075-17306176	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:67119681-67119782	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:27872788-27872889	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:202058352-202058453	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:14598499-14598600	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:102134532-102134633	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:33642854-33642955	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:158373571-158373672	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:80473826-80473927	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:137732238-137732339	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:45641530-45641631	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:158121078-158121179	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:141405964-141406065	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:113112676-113112777	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:72706530-72706631	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:34064771-34064872	10.17	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:18954912-18955013	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:63858740-63858841	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:160871084-160871185	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:26812824-26812925	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:74632790-74632891	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:134676767-134676868	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:46327779-46327880	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:55496494-55496595	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:101361083-101361184	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:188673967-188674068	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:164810942-164811043	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:89496928-89497029	10.17	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:167691319-167691420	10.17	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr6:117415076-117415177	10.17	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr17:48483966-48484067	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:237025127-237025228	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:59048075-59048176	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr15:60427164-60427265	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:15572502-15572603	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:95265568-95265669	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:128435398-128435499	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:149601045-149601146	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:132267720-132267821	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:107515222-107515323	10.16	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:121026457-121026558	10.16	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:35624800-35624901	10.16	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:21996975-21997076	10.16	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:12297793-12297894	10.16	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:91801881-91801982	10.16	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:172169074-172169175	10.16	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:31706853-31706954	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:234975241-234975342	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:56788425-56788526	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:120399280-120399381	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:19184361-19184462	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:80385699-80385800	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:192861956-192862057	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:2552836-2552937	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:9060996-9061097	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:10041265-10041366	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:59055875-59055976	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:48165411-48165512	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:130727519-130727620	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:160871084-160871185	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:105586250-105586351	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:105187931-105188032	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:149888218-149888319	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:117683095-117683196	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:73606505-73606606	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:37994653-37994754	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:154590821-154590922	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:14572161-14572262	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:69058164-69058265	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:54967556-54967657	10.08	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:116856161-116856262	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr22:37178325-37178426	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:30421359-30421460	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:23593970-23594071	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:23804195-23804296	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:32028171-32028272	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:159905592-159905693	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:58468728-58468829	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:119189814-119189915	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:5004138-5004239	10.08	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:137664826-137664927	10.08	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chrX:68488834-68488935	10.08	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr7:155882761-155882862	10.08	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr5:59277077-59277178	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:179104827-179104928	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:177810290-177810391	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:27539782-27539883	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:18994838-18994939	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:93055015-93055116	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:74099824-74099925	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr10:131997862-131997963	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:9855309-9855410	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:135358744-135358845	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:15591027-15591128	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr20:35263301-35263402	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:19937655-19937756	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:7902526-7902627	10.07	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:56910247-56910348	10.07	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:159473574-159473675	10.07	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:83934679-83934780	10.07	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:142838890-142838991	10.07	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:54439152-54439253	10.07	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr8:133356373-133356474	10.07	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chrX:23841998-23842099	10.07	fp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr4:57081439-57081540	10.06	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:109274505-109274606	10.06	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:30518344-30518445	10.06	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:30228042-30228143	10.06	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:59526097-59526198	10.06	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:37499276-37499377	10.06	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr2:188280945-188281046	10.06	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:107217376-107217477	10.06	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr18:23725956-23726057	10.06	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:15662776-15662877	10.06	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:21563051-21563152	10.06	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr2:159946523-159946624	10.06	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chr12:87248124-87248225	10.06	tp	1
4-ATATTTRCT	STREME-4	1.3e-005	chrX:109740141-109740242	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:73966134-73966235	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr16:23256593-23256694	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:83132971-83133072	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:59814859-59814960	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr6:33730859-33730960	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr9:111959680-111959781	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chrX:120672479-120672580	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr5:143561426-143561527	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr14:75531778-75531879	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:88553927-88554028	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:107838207-107838308	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr12:45253140-45253241	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr3:134331950-134332051	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr13:109336963-109337064	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr11:29119847-29119948	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:40054844-40054945	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:88623205-88623306	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr4:41475567-41475668	10.00	tp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr7:108302143-108302244	10.00	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr17:44552523-44552624	10.00	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:241688919-241689020	10.00	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr8:133036923-133037024	10.00	fp	0
4-ATATTTRCT	STREME-4	1.3e-005	chr1:91016303-91016404	10.00	fp	0
