# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA1
# format = BAM
# ChIP-seq file = /wrk2/martin/batch2/aligned/merged//LoVo_GATA1_Rabbit.bam
# control file = /wrk2/martin/batch1/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 33 bps
# total tags in treatment: 10644150
# tags after filtering in treatment: 10119352
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.05
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 258
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
5	139557164	139557922	759	510	11	56.11	2.11	2.16	2.16
5	139574720	139575856	1137	408	22	87.72	2.11	1.65	1.44
5	139618049	139622703	4655	3143	100	166.81	2.24	2.76	1.44
5	139760479	139762104	1626	800	63	327.34	5.07	2.17	1.44
5	139864473	139865215	743	501	11	55.69	2.74	2.20	2.20
5	139872084	139872824	741	242	11	65.20	2.33	1.69	1.68
5	140006962	140008864	1903	680	46	119.68	2.48	2.03	1.44
5	140011380	140012489	1110	621	17	71.74	2.98	1.51	1.48
5	140059556	140060949	1394	660	36	156.24	2.91	2.42	1.44
5	140079178	140079912	735	239	12	61.78	2.91	1.72	1.71
5	140977549	140978264	716	474	13	63.92	2.17	1.73	1.71
5	141011152	141012036	885	533	13	68.40	2.82	1.51	1.50
5	141329538	141330496	959	528	19	62.62	2.24	1.74	1.71
5	141342642	141343564	923	457	15	59.68	3.00	1.90	1.89
5	141467440	141468501	1062	621	18	94.83	3.20	1.65	1.44
5	141546803	141547584	782	400	13	58.13	2.21	2.00	1.99
5	141611058	141611718	661	417	11	87.86	4.10	1.66	1.44
5	141722027	141722935	909	638	16	67.20	2.12	1.59	1.59
5	141746777	141747524	748	498	12	60.37	2.26	1.82	1.82
5	142649349	142650356	1008	659	23	93.57	3.67	1.64	1.44
5	142669130	142670248	1119	561	19	80.13	2.77	1.49	1.44
5	142670643	142671427	785	546	12	51.56	2.73	2.82	2.82
5	142753984	142755077	1094	531	18	73.91	2.49	1.56	1.48
5	142777259	142778620	1362	570	32	111.35	3.14	1.88	1.44
5	142909705	142910471	767	450	11	52.08	2.02	2.79	2.78
5	143306303	143307067	765	356	15	105.55	3.17	1.74	1.44
5	143507735	143508524	790	537	13	51.54	2.07	2.82	2.82
5	143586858	143587620	763	251	11	53.09	2.04	2.58	2.58
5	144096139	144096889	751	384	12	75.23	2.71	1.49	1.48
5	144902962	144904575	1614	701	46	187.05	3.03	3.09	1.44
5	145194021	145196413	2393	1132	160	2251.43	20.97	0.00	0.00
5	145364140	145365028	889	568	17	66.76	2.51	1.60	1.60
5	145383763	145385548	1786	499	34	92.14	2.18	1.68	1.44
5	145387068	145388409	1342	686	27	96.20	3.23	1.70	1.44
5	145562541	145563664	1124	807	30	99.25	2.18	1.65	1.44
5	145563708	145564652	945	321	16	93.38	3.17	1.63	1.44
5	145565589	145566645	1057	600	18	95.42	3.84	1.68	1.44
5	145635401	145636434	1034	521	17	88.85	2.26	1.69	1.44
5	145830464	145831264	801	430	12	56.94	2.32	2.09	2.09
5	146810368	146810984	617	367	11	68.61	3.03	1.49	1.48
5	147467109	147468278	1170	555	22	68.80	2.10	1.49	1.48
5	147498796	147499727	932	689	17	75.97	2.34	1.46	1.46
5	147552224	147554028	1805	1022	43	163.85	2.52	2.66	1.44
5	147560745	147561595	851	489	16	62.78	2.14	1.75	1.71
5	147585938	147587363	1426	441	29	112.65	2.00	1.85	1.44
5	147610402	147611191	790	202	12	62.25	2.44	1.74	1.71
5	148156878	148157670	793	249	13	56.94	2.77	2.09	2.09
5	148526290	148527175	886	234	15	68.42	2.30	1.51	1.50
5	148704298	148706216	1919	647	40	66.78	2.24	1.60	1.60
5	148708666	148709349	684	437	13	56.07	2.60	2.18	2.17
5	148797823	148798877	1055	556	16	57.39	2.51	2.08	2.08
5	148877670	148878515	846	444	13	51.58	2.21	2.82	2.82
5	148884266	148885409	1144	613	22	68.27	2.04	1.51	1.50
5	148889588	148890574	987	385	18	85.11	2.20	1.61	1.44
5	150116411	150117278	868	622	18	85.36	3.15	1.63	1.44
5	150117405	150119042	1638	1086	43	131.46	2.64	2.03	1.44
5	151118191	151119305	1115	518	20	73.03	2.42	1.56	1.48
5	151231129	151231879	751	502	11	54.90	2.74	2.30	2.30
5	152635562	152636383	822	257	13	74.31	2.44	1.52	1.48
5	153498568	153499319	752	230	12	62.68	2.00	1.74	1.71
5	153563495	153564396	902	256	18	106.41	2.39	1.77	1.44
5	153612193	153612940	748	321	12	59.05	2.54	1.94	1.93
5	153941213	153942762	1550	744	121	1483.58	16.43	0.00	0.00
5	154009333	154010709	1377	697	28	159.99	4.17	2.54	1.44
5	156281871	156282666	796	462	13	70.12	2.58	1.53	1.48
5	156386430	156387193	764	517	12	83.94	3.05	1.60	1.44
5	156425722	156426427	706	255	11	101.55	5.13	1.67	1.44
5	156520927	156521694	768	516	11	77.27	3.74	1.48	1.44
5	156805182	156805934	753	401	13	68.60	3.00	1.49	1.48
5	156806117	156807136	1020	451	16	53.40	2.58	2.51	2.51
5	156966445	156967359	915	423	15	68.96	2.98	1.50	1.48
5	157037415	157038231	817	355	14	86.56	3.17	1.64	1.44
5	157099243	157100006	764	257	12	52.44	2.39	2.67	2.67
5	157217154	157218341	1188	671	20	58.66	2.28	1.94	1.93
5	157274382	157275405	1024	448	18	81.58	2.49	1.55	1.44
5	157412954	157413712	759	350	12	57.89	2.54	2.03	2.01
5	157435018	157435614	597	255	11	56.03	2.49	2.18	2.17
5	157830832	157831587	756	296	13	55.17	2.07	2.24	2.24
5	158252461	158253143	683	338	12	55.37	2.21	2.24	2.23
5	158538020	158539836	1817	657	28	67.31	2.07	1.59	1.59
5	158544142	158544896	755	248	13	61.14	2.21	1.79	1.77
5	158548217	158550324	2108	638	52	162.12	2.19	2.61	1.44
5	158564223	158566278	2056	558	38	109.44	2.04	1.82	1.44
5	158566483	158568187	1705	677	35	63.96	2.02	1.73	1.71
5	158577694	158578983	1290	640	26	85.90	2.65	1.61	1.44
5	158589659	158590405	747	249	13	81.61	2.74	1.55	1.44
5	158617310	158618322	1013	571	17	72.86	2.47	1.55	1.48
5	158621195	158623384	2190	673	37	87.43	2.22	1.63	1.44
5	158844172	158844971	800	553	14	72.30	2.39	1.53	1.48
5	159360570	159361518	949	256	19	92.01	2.84	1.68	1.44
5	159368129	159369688	1560	526	32	114.89	3.01	1.93	1.44
5	159478743	159479939	1197	501	34	100.32	2.49	1.63	1.44
5	159514334	159515539	1206	759	28	113.72	3.26	1.89	1.44
5	159656676	159657443	768	511	12	58.27	2.91	1.97	1.96
5	159797735	159799588	1854	539	38	132.26	3.47	2.05	1.44
5	160089278	160090169	892	377	16	67.73	2.36	1.56	1.56
5	160093528	160094295	768	440	11	50.74	2.32	3.08	3.08
5	160214728	160215638	911	439	13	57.55	2.88	2.07	2.06
5	160570607	160571287	681	436	12	61.48	2.09	1.71	1.71
5	162042688	162043767	1080	468	20	69.60	2.05	1.50	1.48
5	162735603	162736451	849	363	14	65.27	2.64	1.67	1.67
5	162864012	162865292	1281	615	25	118.36	3.40	1.98	1.44
5	163875075	163876104	1030	605	17	57.80	2.18	2.02	2.01
5	164867568	164868314	747	255	12	61.15	2.28	1.79	1.77
5	164919342	164920060	719	200	11	82.30	2.79	1.55	1.44
5	164971807	164972514	708	397	11	54.82	2.58	2.37	2.35
5	165731267	165731930	664	408	12	64.80	2.73	1.70	1.69
5	166548308	166549260	953	333	14	72.41	2.49	1.54	1.48
5	167269615	167270279	665	248	11	59.50	2.26	1.95	1.93
5	167451327	167452653	1327	621	41	261.43	5.81	3.18	1.44
5	168574726	168575581	856	599	16	122.28	3.26	2.03	1.44
5	168673726	168674511	786	228	15	76.75	2.21	1.46	1.44
5	168942329	168943591	1263	827	31	160.18	3.65	2.55	1.44
5	169910847	169911597	751	505	11	64.94	3.13	1.68	1.68
5	170252104	170252895	792	478	12	61.32	2.08	1.75	1.74
5	170748171	170750298	2128	986	47	143.14	2.21	2.39	1.44
5	171296634	171297652	1019	495	20	111.90	2.68	1.89	1.44
5	171349404	171350396	993	476	14	66.81	3.14	1.60	1.60
5	171406063	171406834	772	302	12	51.65	2.09	2.79	2.79
5	171594522	171596696	2175	565	47	164.21	2.95	2.67	1.44
5	171630120	171630914	795	252	13	77.42	2.79	1.49	1.44
5	171833890	171834575	686	445	11	59.31	2.33	1.94	1.93
5	172065065	172065943	879	449	22	217.57	7.27	3.10	1.44
5	172134992	172136748	1757	941	120	1336.97	14.77	0.00	0.00
5	172318629	172319687	1059	646	18	77.65	2.49	1.50	1.44
5	172359157	172360267	1111	462	19	117.08	2.93	2.01	1.44
5	172396680	172397423	744	235	11	73.26	2.58	1.54	1.48
5	172453108	172454655	1548	831	40	148.63	3.17	2.61	1.44
5	172687365	172688422	1058	525	17	68.91	2.77	1.50	1.48
5	172975766	172977028	1263	657	22	69.82	3.19	1.52	1.48
5	173185891	173187037	1147	441	19	86.19	2.98	1.62	1.44
5	173369083	173369848	766	328	12	59.14	2.28	1.95	1.93
5	173863113	173864234	1122	532	21	63.29	2.04	1.73	1.71
5	174052951	174054022	1072	580	22	170.21	4.52	2.85	1.44
5	174154685	174155765	1081	407	21	131.71	4.52	2.03	1.44
5	174176355	174177080	726	230	11	66.80	3.10	1.60	1.60
5	174717238	174718573	1336	550	64	642.33	10.03	0.95	0.94
5	174737075	174739793	2719	463	62	290.56	2.58	2.67	1.44
5	174743562	174744352	791	420	13	60.26	2.58	1.83	1.83
5	174854172	174854952	781	539	12	56.94	2.26	2.09	2.09
5	175895652	175898271	2620	1922	70	158.35	3.21	2.49	1.44
5	176271277	176272269	993	650	20	89.93	3.95	1.64	1.44
5	176316640	176317442	803	363	12	64.68	2.56	1.69	1.69
5	176366411	176367452	1042	587	21	95.01	2.18	1.65	1.44
5	176380792	176381470	679	248	11	52.03	2.39	2.78	2.78
5	176682503	176683525	1023	519	17	146.78	4.53	2.52	1.44
5	176909498	176910187	690	215	12	72.77	2.77	1.55	1.48
5	176914134	176915049	916	297	14	52.07	2.18	2.79	2.78
5	177523994	177524965	972	719	19	170.25	6.46	2.86	1.44
5	177984778	177985962	1185	637	24	112.15	3.06	1.90	1.44
5	177994955	177995756	802	409	17	124.59	4.01	2.10	1.44
5	178218406	178219435	1030	427	16	52.50	2.07	2.66	2.66
5	178556240	178557129	890	256	22	138.76	4.13	2.25	1.44
5	178853064	178854141	1078	394	17	109.64	3.20	1.83	1.44
5	179037821	179038772	952	518	15	91.95	3.88	1.68	1.44
5	179300310	179300983	674	427	11	65.16	3.17	1.69	1.68
5	179918678	179919442	765	529	13	54.18	2.07	2.39	2.39
5	180180414	180181569	1156	619	18	84.50	2.88	1.62	1.44
5	180543409	180544577	1169	525	20	94.28	3.91	1.67	1.44
5	180546582	180547258	677	238	12	56.06	2.21	2.18	2.17
5	180566071	180567834	1764	547	33	114.24	2.51	1.91	1.44
5	180620270	180621333	1064	627	22	92.81	2.28	1.66	1.44
6	830359	831204	846	505	13	65.41	2.61	1.68	1.67
6	1021769	1022783	1015	352	34	325.41	7.16	2.16	1.44
6	1278748	1279512	765	566	13	73.75	2.26	1.56	1.48
6	1557391	1558155	765	538	13	81.91	2.47	1.57	1.44
6	1634439	1635202	764	552	11	50.63	2.30	3.10	3.10
6	1706411	1707183	773	516	12	69.84	2.62	1.52	1.48
6	2395506	2396491	986	297	22	133.42	3.32	2.09	1.44
6	2660879	2661851	973	589	18	72.06	2.66	1.52	1.48
6	2762149	2763405	1257	447	25	194.95	3.52	3.13	1.44
6	2767208	2768290	1083	654	19	116.75	2.84	2.00	1.44
6	2784180	2785179	1000	533	19	63.98	2.15	1.73	1.71
6	2939715	2940477	763	214	13	66.73	2.09	1.62	1.60
6	2946701	2947519	819	522	13	67.55	2.91	1.60	1.59
6	3145607	3146382	776	539	13	131.24	4.05	2.02	1.44
6	3316102	3316860	759	522	11	60.33	3.35	1.84	1.83
6	3321764	3322906	1143	633	29	200.92	5.81	3.25	1.44
6	3327081	3329954	2874	819	247	3100.00	29.58	0.00	0.00
6	3352354	3353812	1459	877	41	356.84	7.69	2.43	1.44
6	3369425	3370324	900	642	19	183.92	5.14	2.99	1.44
6	3472767	3473325	559	325	15	122.40	3.88	2.03	1.44
6	3490276	3491005	730	319	11	74.80	3.45	1.51	1.48
6	3858460	3859484	1025	678	20	69.02	2.58	1.50	1.48
6	3952979	3954309	1331	742	26	176.11	3.52	3.07	1.44
6	4753316	4754062	747	534	11	54.65	2.72	2.36	2.35
6	4858402	4859547	1146	612	24	157.40	5.17	2.45	1.44
6	5602221	5602967	747	261	11	76.64	4.06	1.46	1.44
6	6648450	6649474	1025	634	17	80.61	2.68	1.51	1.44
6	6860021	6861286	1266	690	32	135.51	3.29	2.13	1.44
6	7003469	7004523	1055	450	18	96.69	2.91	1.66	1.44
6	7005654	7006651	998	492	20	139.04	4.23	2.26	1.44
6	7061140	7062382	1243	600	20	67.78	2.58	1.56	1.56
6	7097518	7098477	960	500	16	65.93	2.49	1.61	1.61
6	7450209	7451639	1431	1072	26	131.56	2.98	2.03	1.44
6	8009540	8010340	801	250	13	66.00	2.48	1.61	1.61
6	8045200	8046014	815	238	12	67.45	3.07	1.60	1.59
6	8380910	8381700	791	442	13	70.69	2.91	1.56	1.48
6	10802650	10803643	994	432	20	79.68	3.42	1.51	1.44
6	11292476	11293197	722	280	11	59.86	2.82	1.87	1.86
6	11339032	11341011	1980	629	36	163.76	3.41	2.65	1.44
6	11423362	11424137	776	303	12	51.26	2.09	2.89	2.89
6	12134538	12135833	1296	679	22	128.33	4.58	2.12	1.44
6	12137462	12138223	762	244	11	55.82	2.11	2.19	2.18
6	12259526	12260495	970	391	16	101.29	3.88	1.66	1.44
6	12370148	12371327	1180	485	21	70.69	2.51	1.56	1.48
6	12469280	12470469	1190	566	21	117.20	4.20	2.02	1.44
6	12471857	12472935	1079	489	18	95.98	2.63	1.69	1.44
6	12527635	12528718	1084	526	27	133.08	3.66	2.07	1.44
6	12636914	12637735	822	441	15	65.47	2.07	1.68	1.67
6	13503185	13504046	862	486	13	63.02	2.91	1.74	1.71
6	13724132	13725108	977	491	14	72.70	2.56	1.55	1.48
6	16824586	16825450	865	441	15	110.64	4.58	1.86	1.44
6	16867021	16867679	659	403	11	54.21	2.09	2.39	2.39
6	16871170	16871893	724	510	11	70.26	2.42	1.54	1.48
6	16931837	16932954	1118	592	17	110.36	5.42	1.85	1.44
6	17205955	17206889	935	495	13	81.91	4.74	1.57	1.44
6	17462709	17463455	747	321	15	132.94	4.79	2.07	1.44
6	17814884	17815626	743	256	20	236.06	8.64	3.26	1.44
6	18161623	18162327	705	243	12	52.92	2.21	2.63	2.63
6	18350621	18351307	687	446	11	60.93	2.72	1.78	1.77
6	18370638	18371343	706	461	13	60.98	2.33	1.78	1.77
6	18486773	18487563	791	257	13	97.20	3.41	1.68	1.44
6	19907035	19907678	644	387	11	85.21	3.45	1.62	1.44
6	20811042	20811887	846	407	20	164.27	5.29	2.68	1.44
6	20814211	20814932	722	237	11	55.88	2.00	2.19	2.18
6	21212278	21213022	745	252	11	74.97	3.52	1.48	1.48
6	21479898	21480629	732	210	11	58.82	2.47	1.95	1.93
6	21801725	21803019	1295	705	37	419.31	10.77	2.44	1.44
6	24411210	24411970	761	525	11	55.91	2.47	2.19	2.18
6	24612104	24613515	1412	555	33	224.64	5.07	3.05	1.44
6	24691772	24692780	1009	505	18	61.42	2.05	1.75	1.74
6	24715580	24716346	767	543	12	65.41	2.47	1.68	1.67
6	24828674	24829739	1066	737	26	73.49	2.02	1.55	1.48
6	24887195	24888899	1705	1178	33	121.13	2.51	2.00	1.44
6	25099886	25100633	748	418	12	84.83	3.01	1.59	1.44
6	25388375	25389104	730	517	11	59.03	2.47	1.94	1.93
6	25476642	25477412	771	288	11	62.90	3.13	1.75	1.71
6	25619864	25620722	859	370	13	94.60	3.61	1.64	1.44
6	25852858	25853639	782	489	12	71.76	2.71	1.51	1.48
6	26002913	26003639	727	388	11	59.34	3.17	1.95	1.93
6	26139432	26141729	2298	1811	43	93.44	2.03	1.64	1.44
6	26163073	26163978	906	465	18	55.69	2.52	2.20	2.20
6	26296983	26297892	910	579	16	93.61	2.38	1.65	1.44
6	26394272	26395083	812	621	13	62.60	2.12	1.74	1.71
6	26473058	26474232	1175	566	21	96.87	3.05	1.67	1.44
6	26549029	26549801	773	246	11	62.70	2.35	1.74	1.71
6	26581533	26582767	1235	644	27	110.06	3.01	1.84	1.44
6	26704423	26705603	1181	691	32	161.01	4.08	2.59	1.44
6	27312082	27312774	693	470	11	56.40	3.23	2.14	2.13
6	27372129	27372962	834	253	15	105.43	3.07	1.74	1.44
6	27538929	27539692	764	466	11	55.62	2.82	2.21	2.21
6	27555988	27556699	712	373	11	59.55	2.77	1.93	1.93
6	27578760	27579683	924	457	15	84.02	3.14	1.60	1.44
6	27623538	27624224	687	442	11	51.18	2.39	2.91	2.91
6	27746929	27747658	730	490	11	59.03	2.82	1.94	1.93
6	27800663	27801247	585	346	12	103.43	3.30	1.67	1.44
6	27848422	27849454	1033	518	16	66.01	2.39	1.62	1.61
6	27884185	27885706	1522	353	28	75.46	2.04	1.50	1.48
6	27917428	27918114	687	433	11	56.43	2.88	2.12	2.12
6	27940354	27941619	1266	616	22	69.52	3.42	1.50	1.48
6	27964295	27965384	1090	516	16	81.70	2.93	1.55	1.44
6	27978624	27979611	988	736	16	103.89	3.63	1.69	1.44
6	33500599	33501467	869	401	12	81.97	3.39	1.57	1.44
6	34147150	34147945	796	253	13	109.70	3.39	1.83	1.44
6	34379041	34379849	809	568	13	103.02	4.15	1.66	1.44
6	34468340	34469094	755	296	11	63.74	2.71	1.72	1.71
6	34832807	34833923	1117	401	26	72.64	2.26	1.55	1.48
6	36169696	36170874	1179	531	30	214.68	4.88	3.02	1.44
6	37729303	37730282	980	506	34	278.33	7.51	3.19	1.44
6	37910469	37911222	754	238	11	73.08	3.92	1.56	1.48
6	37923099	37924061	963	596	15	57.07	2.77	2.08	2.08
6	37982194	37983067	874	334	14	80.86	3.56	1.52	1.44
6	38050892	38051654	763	509	12	92.57	4.31	1.65	1.44
6	38109521	38110293	773	435	11	54.76	2.47	2.36	2.35
6	38579925	38580683	759	448	11	56.11	2.11	2.16	2.16
6	38582715	38583519	805	555	13	95.44	2.98	1.68	1.44
6	38583927	38584662	736	230	11	69.69	2.85	1.50	1.48
6	38589255	38591022	1768	1153	30	144.99	3.43	2.46	1.44
6	38597791	38598489	699	443	11	62.34	2.47	1.75	1.71
6	38600361	38600885	525	269	11	78.24	3.23	1.52	1.44
6	38778592	38779602	1011	468	16	85.86	3.17	1.60	1.44
6	38797247	38798019	773	251	11	70.18	3.01	1.54	1.48
6	38829265	38830005	741	393	11	83.31	3.88	1.58	1.44
6	38893785	38894505	721	463	12	51.21	2.77	2.89	2.89
6	39920633	39921447	815	586	12	53.63	2.26	2.45	2.45
6	41382011	41382613	603	239	12	78.45	3.55	1.53	1.44
6	41970984	41971925	942	419	15	128.92	4.78	2.13	1.44
6	42214817	42216123	1307	458	37	385.23	7.01	2.11	1.44
6	42638945	42640051	1107	479	18	92.80	2.63	1.66	1.44
6	42749710	42750431	722	480	11	67.24	2.71	1.59	1.59
6	42864214	42864971	758	253	12	86.68	3.12	1.64	1.44
6	43004590	43005322	733	399	11	50.63	2.84	3.10	3.10
6	43129322	43130417	1096	849	21	106.71	2.21	1.78	1.44
6	43134487	43135928	1442	637	38	213.98	5.02	2.99	1.44
6	43593313	43594345	1033	546	18	80.55	2.21	1.51	1.44
6	43651972	43652825	854	279	13	90.68	3.01	1.67	1.44
6	44032767	44033590	824	249	15	59.13	2.18	1.95	1.93
6	44077098	44077854	757	507	12	78.99	3.26	1.49	1.44
6	44120004	44121011	1008	702	18	75.39	2.07	1.50	1.48
6	44785096	44785830	735	271	13	95.11	4.26	1.66	1.44
6	45684631	45685411	781	253	14	83.32	2.93	1.58	1.44
6	45779144	45780124	981	402	14	62.30	2.30	1.74	1.71
6	45820243	45821195	953	594	24	190.82	4.52	3.06	1.44
6	46140754	46141892	1139	500	32	137.64	4.76	2.20	1.44
6	46788871	46789360	490	245	11	109.49	4.26	1.82	1.44
6	46864625	46866224	1600	776	66	527.37	7.75	1.63	1.44
6	47140261	47141006	746	527	13	68.75	2.09	1.49	1.48
6	47187304	47188230	927	450	19	130.97	3.03	2.01	1.44
6	47373763	47374819	1057	627	53	718.95	11.95	0.00	0.00
6	47395140	47395883	744	489	11	73.26	3.88	1.54	1.48
6	47480868	47481839	972	371	21	114.14	2.84	1.90	1.44
6	47495426	47496305	880	465	13	77.68	2.71	1.50	1.44
6	47559245	47560372	1128	476	21	92.97	2.58	1.67	1.44
6	47608151	47609539	1389	585	32	287.61	5.71	3.03	1.44
6	49538277	49539536	1260	684	22	70.12	2.05	1.53	1.48
6	52267077	52267808	732	245	11	87.59	4.03	1.64	1.44
6	52290329	52290957	629	232	11	70.62	2.47	1.55	1.48
6	53371929	53372668	740	250	11	58.00	2.11	1.99	1.99
6	53516038	53516790	753	250	13	55.50	2.07	2.22	2.22
6	53706716	53708058	1343	739	31	89.62	2.53	1.63	1.44
6	54108051	54109199	1149	659	23	167.96	3.69	2.80	1.44
6	54851564	54852767	1204	667	19	114.06	4.65	1.90	1.44
6	56665517	56666646	1130	460	18	62.70	2.33	1.74	1.71
6	57062131	57063101	971	514	13	68.64	3.10	1.49	1.48
6	57190293	57191039	747	312	13	84.19	2.82	1.61	1.44
6	57289305	57290316	1012	425	23	145.41	3.42	2.49	1.44
6	70551447	70552198	752	234	11	77.05	3.65	1.48	1.44
6	71179051	71180155	1105	652	18	105.35	3.98	1.73	1.44
6	71272245	71274107	1863	723	60	471.24	7.48	2.82	1.44
6	71618699	71619957	1259	558	39	397.65	10.22	2.22	1.44
6	72061992	72062765	774	254	12	79.85	2.95	1.48	1.44
6	74351658	74352594	937	388	16	76.05	2.39	1.44	1.44
6	74405729	74406318	590	307	13	98.86	3.55	1.63	1.44
6	76009936	76010961	1026	264	22	97.99	2.74	1.66	1.44
6	76050964	76052289	1326	1095	23	88.78	2.20	1.69	1.44
6	76379132	76380439	1308	604	39	385.36	9.16	2.12	1.44
6	76384843	76385620	778	479	14	82.87	2.58	1.57	1.44
6	79405946	79406958	1013	579	16	108.54	3.88	1.78	1.44
6	80395140	80396216	1077	325	26	170.43	3.88	2.86	1.44
6	82515733	82516475	743	248	11	57.70	2.47	2.01	2.01
6	82519073	82519879	807	516	16	102.45	2.61	1.70	1.44
6	83023562	83024332	771	515	16	117.18	3.88	2.01	1.44
6	85891467	85892146	680	431	14	96.68	2.91	1.66	1.44
6	88239722	88240907	1186	661	20	73.37	2.84	1.54	1.48
6	89848175	89848933	759	502	12	52.95	2.09	2.63	2.63
6	90351564	90352226	663	229	11	87.60	4.10	1.64	1.44
6	91135304	91135995	692	417	11	63.11	2.47	1.72	1.71
6	91353090	91354469	1380	690	37	199.66	5.81	3.23	1.44
6	95605185	95605962	778	391	13	129.36	3.99	2.15	1.44
6	96132328	96133135	808	254	14	121.97	3.39	2.03	1.44
6	97356393	97357123	731	253	11	52.48	2.26	2.66	2.66
6	101161428	101162191	764	511	12	58.68	2.58	1.94	1.93
6	101762732	101763731	1000	419	15	53.65	2.49	2.45	2.45
6	105791600	105792266	667	234	11	135.02	6.20	2.12	1.44
6	106349170	106349955	786	402	13	64.78	2.10	1.70	1.69
6	106489152	106489915	764	530	12	90.22	3.27	1.65	1.44
6	106599394	106600656	1263	639	27	89.03	2.71	1.70	1.44
6	106683999	106684615	617	198	11	53.60	2.21	2.47	2.47
6	106749303	106750292	990	734	18	85.60	2.77	1.60	1.44
6	106879812	106880899	1088	554	21	73.70	2.80	1.56	1.48
6	106996484	106997631	1148	587	22	82.33	2.05	1.55	1.44
6	107079226	107080990	1765	1212	29	163.09	3.23	2.64	1.44
6	107856577	107857354	778	541	12	91.92	3.88	1.67	1.44
6	107937449	107938874	1426	647	41	464.96	10.77	2.76	1.44
6	108305480	108306624	1145	561	21	122.96	4.52	2.06	1.44
6	108429383	108431067	1685	655	41	129.51	2.19	2.06	1.44
6	108677764	108678858	1095	583	19	154.13	5.60	2.49	1.44
6	108722216	108723802	1587	723	111	1177.17	11.63	0.00	0.00
6	109656175	109657282	1108	526	17	85.75	3.71	1.60	1.44
6	110607591	110608385	795	248	15	75.59	2.21	1.48	1.48
6	111092466	111093189	724	472	11	53.18	2.91	2.53	2.53
6	111385835	111386567	733	531	11	52.28	2.58	2.73	2.73
6	111678109	111679427	1319	730	38	464.97	11.96	2.78	1.44
6	111889718	111890459	742	300	11	57.80	2.47	2.02	2.01
6	111900637	111901321	685	436	11	65.33	3.23	1.67	1.67
6	111911778	111912957	1180	486	60	604.15	6.68	1.85	1.44
6	112105011	112105999	989	533	17	55.79	2.28	2.18	2.18
6	112137448	112138425	978	723	17	147.70	3.88	2.55	1.44
6	113185128	113186033	906	390	12	68.24	3.01	1.50	1.50
6	113501442	113502201	760	303	11	70.66	2.98	1.56	1.48
6	113826874	113827561	688	450	11	89.62	4.36	1.63	1.44
6	113895756	113896470	715	223	11	60.60	2.11	1.81	1.80
6	114136852	114137508	657	402	13	100.01	4.37	1.67	1.44
6	114398986	114399690	705	255	13	110.08	3.45	1.84	1.44
6	114595375	114596134	760	462	13	60.57	2.49	1.81	1.80
6	115219335	115220027	693	220	11	94.57	3.10	1.63	1.44
6	116808464	116809831	1368	568	23	74.94	2.18	1.48	1.48
6	117911393	117912426	1034	493	29	193.68	4.12	3.11	1.44
6	119486411	119487977	1567	1013	25	84.37	2.33	1.62	1.44
6	121697525	121698295	771	521	12	60.16	2.32	1.84	1.83
6	123133812	123134778	967	480	17	52.39	2.15	2.70	2.70
6	123136106	123137156	1051	498	17	102.95	3.32	1.71	1.44
6	123159996	123161604	1609	606	46	405.93	7.11	2.29	1.44
6	124811275	124812034	760	530	11	56.01	2.11	2.18	2.17
6	125247240	125247989	750	294	11	57.00	2.47	2.08	2.08
6	125352440	125353204	765	508	11	64.29	3.16	1.72	1.71
6	125494902	125495699	798	584	13	97.42	3.01	1.69	1.44
6	125517097	125518445	1349	628	49	573.72	11.84	1.71	1.44
6	126141343	126142375	1033	455	16	98.74	4.44	1.63	1.44
6	126181736	126182551	816	590	12	53.53	2.26	2.48	2.48
6	126275881	126277357	1477	896	33	164.85	3.63	2.71	1.44
6	126281530	126282944	1415	1041	26	120.57	2.49	1.98	1.44
6	126358943	126359796	854	491	13	50.82	2.21	3.02	3.02
6	126702645	126703570	926	333	20	74.71	2.24	1.53	1.48
6	128216823	128217517	695	257	11	70.26	3.49	1.54	1.48
6	128538832	128539564	733	495	11	52.28	2.58	2.73	2.73
6	128733868	128734797	930	495	13	56.51	2.58	2.13	2.12
6	128861214	128863396	2183	876	44	165.06	2.05	2.71	1.44
6	129545761	129547517	1757	1061	41	84.84	2.44	1.60	1.44
6	129620600	129621399	800	556	13	50.52	2.33	3.11	3.10
6	129680424	129681825	1402	802	31	68.82	2.02	1.50	1.48
6	130122951	130123782	832	255	14	94.65	3.10	1.64	1.44
6	131026296	131027047	752	523	11	64.05	2.71	1.74	1.71
6	131060014	131060767	754	452	11	56.60	2.47	2.13	2.12
6	131298593	131299523	931	425	14	58.29	2.68	1.97	1.96
6	131445205	131447571	2367	1246	38	95.94	2.05	1.69	1.44
6	132358728	132359508	781	248	12	63.92	2.47	1.73	1.71
