# This file is generated by MACS version 1.4.0rc2 20110214
# ARGUMENTS LIST:
# name = LoVo_GATA4
# format = BAM
# ChIP-seq file = /wrk2/martin/aligned/merged//LoVo_GATA4_Rabbit.bam
# control file = /wrk2/martin/aligned/merged/LoVo_IgG_Rabbit.bam
# effective genome size = 2.75e+09
# band width = 300
# model fold = 2,6
# pvalue cutoff = 1.00e-05
# Small dataset will be scaled towards larger dataset.
# Range for calculating regional lambda is: 1000 bps and 10000 bps

# tag size is determined as 36 bps
# total tags in treatment: 12737607
# tags after filtering in treatment: 12425797
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.02
# total tags in control: 25659069
# tags after filtering in control: 22736096
# maximum duplicate tags at the same position in control = 1
# Redundant rate in control: 0.11
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
6	20032509	20033087	579	185	11	60.09	2.97	0.70	0.70
6	20320064	20320646	583	293	11	60.98	3.54	0.60	0.60
6	20354216	20354807	592	396	11	68.82	4.60	0.27	0.27
6	21092012	21092558	547	313	11	58.18	2.73	0.94	0.94
6	21856685	21857401	717	342	20	80.86	4.41	0.19	0.18
6	22089190	22089756	567	372	11	62.18	3.50	0.48	0.48
6	22766295	22766839	545	353	11	57.23	3.57	1.07	1.06
6	24715522	24715897	376	188	19	225.52	9.50	0.21	0.05
6	24883146	24884223	1078	214	23	116.13	3.18	0.05	0.05
6	25208147	25209118	972	499	26	171.59	5.29	0.13	0.05
6	25230489	25231411	923	464	27	156.21	4.62	0.10	0.05
6	25477944	25478925	982	418	26	67.29	2.62	0.31	0.31
6	25818335	25818835	501	271	11	79.14	4.49	0.18	0.18
6	26100580	26101276	697	333	17	65.72	2.50	0.36	0.36
6	26128261	26130973	2713	391	167	1167.98	12.38	0.00	0.00
6	26134070	26136095	2026	1467	161	1022.02	14.33	0.00	0.00
6	26137264	26138105	842	447	24	82.05	3.42	0.17	0.17
6	26139483	26140972	1490	905	87	689.93	12.22	0.00	0.00
6	26141130	26142543	1414	755	170	2037.02	28.75	0.00	0.00
6	26153021	26154211	1191	628	47	235.80	5.26	0.23	0.05
6	26162917	26165242	2326	1759	127	1073.48	12.63	0.00	0.00
6	26211557	26213340	1784	517	168	1180.43	13.91	0.00	0.00
6	26230729	26233217	2489	1568	371	3100.00	16.25	0.00	0.00
6	26263943	26265320	1378	602	80	563.96	12.25	0.00	0.00
6	26265354	26267574	2221	781	236	1652.35	15.28	0.00	0.00
6	26291236	26292526	1291	658	98	1217.73	23.75	0.00	0.00
6	26296648	26297634	987	706	109	1461.59	25.00	0.00	0.00
6	26303260	26304209	950	442	26	118.51	5.70	0.05	0.05
6	26304907	26308575	3669	2725	364	3100.00	31.36	0.00	0.00
6	26312233	26314726	2494	515	188	830.86	10.90	0.00	0.00
6	26324077	26326030	1954	963	225	1577.43	12.69	0.00	0.00
6	26331720	26332789	1070	647	46	309.41	5.94	0.00	0.00
6	26341530	26342774	1245	511	34	183.45	3.52	0.14	0.05
6	26342778	26343658	881	485	56	300.10	6.72	0.00	0.00
6	26358068	26359395	1328	801	59	268.73	7.17	0.28	0.05
6	26359399	26360420	1022	362	78	810.95	14.06	0.00	0.00
6	26376878	26377638	761	347	17	82.61	3.66	0.17	0.17
6	26378870	26381747	2878	2228	262	2827.41	24.55	0.00	0.00
6	26392971	26394368	1398	824	136	905.63	12.71	0.00	0.00
6	26704780	26705604	825	279	30	140.33	3.68	0.08	0.05
6	27031898	27032329	432	196	21	358.12	17.71	0.00	0.00
6	27206906	27209822	2917	1733	283	2656.80	25.87	0.00	0.00
6	27214546	27215657	1112	500	45	139.78	5.00	0.08	0.05
6	27221354	27222290	937	647	24	74.65	3.03	0.25	0.24
6	27222307	27223443	1137	486	225	2677.68	18.94	0.00	0.00
6	27316843	27317699	857	589	22	113.06	3.85	0.10	0.09
6	27367900	27368481	582	383	12	56.47	3.04	1.12	1.12
6	27373260	27373945	686	196	14	50.46	2.50	2.27	2.27
6	27847838	27848605	768	449	22	92.87	4.12	0.19	0.17
6	27853187	27853798	612	222	12	62.68	3.50	0.49	0.48
6	27867625	27868643	1019	514	25	67.24	2.63	0.31	0.31
6	27883158	27884552	1395	661	147	1921.86	29.00	0.00	0.00
6	27885181	27886672	1492	581	165	1330.71	16.41	0.00	0.00
6	27889354	27891080	1727	1283	99	934.65	17.39	0.00	0.00
6	27899147	27900230	1084	696	44	246.05	8.33	0.25	0.05
6	27906235	27907775	1541	1086	42	285.56	10.14	0.00	0.00
6	27912485	27915906	3422	1688	191	1480.03	20.36	0.00	0.00
6	27940698	27943983	3286	330	265	2635.65	23.23	0.00	0.00
6	27946858	27949896	3039	1340	273	3024.04	23.54	0.00	0.00
6	27965207	27967436	2230	1377	174	1288.97	17.60	0.00	0.00
6	27968006	27969710	1705	1083	230	3206.79	35.88	0.00	0.00
6	28180154	28180719	566	377	14	54.84	2.81	1.28	1.27
6	28217162	28217889	728	365	16	52.95	2.19	1.64	1.63
6	33493862	33494470	609	415	15	56.47	2.74	1.12	1.12
6	33864601	33865314	714	417	24	146.65	7.14	0.09	0.05
6	33915839	33916431	593	396	11	74.65	4.38	0.25	0.24
6	34271781	34272701	921	484	22	153.71	5.00	0.10	0.05
6	34324771	34325364	594	407	12	103.83	6.67	0.12	0.11
6	34468549	34469238	690	420	15	56.47	3.45	1.12	1.12
6	34501397	34502432	1036	577	38	393.33	14.38	0.00	0.00
6	34602846	34603373	528	358	12	90.32	5.00	0.18	0.17
6	34714988	34715575	588	333	12	52.91	3.33	1.64	1.63
6	34867381	34867968	588	289	11	59.72	3.50	0.75	0.74
6	34881758	34882379	622	397	12	54.98	3.18	1.27	1.27
6	35138125	35138718	594	400	12	90.44	4.23	0.18	0.17
6	35527539	35528131	593	412	11	81.30	4.79	0.19	0.18
6	35549652	35550207	556	196	11	53.06	3.85	1.57	1.57
6	35764479	35765067	589	307	11	66.81	5.00	0.34	0.34
6	35996640	35997251	612	356	12	56.08	3.18	1.15	1.15
6	36272654	36273417	764	406	18	111.17	5.05	0.09	0.09
6	36426726	36427269	544	365	12	71.15	4.50	0.25	0.25
6	36754242	36754761	520	270	11	60.97	3.15	0.60	0.60
6	36819474	36820301	828	386	15	81.70	5.00	0.19	0.18
6	36931519	36932157	639	276	13	71.09	3.50	0.25	0.25
6	37127088	37127813	726	540	16	116.75	4.27	0.05	0.05
6	37176887	37177537	651	335	13	66.63	3.85	0.35	0.34
6	37247554	37248480	927	501	28	67.45	2.80	0.29	0.29
6	37332943	37334059	1117	703	28	87.36	2.23	0.20	0.17
6	37508635	37509431	797	423	24	198.14	7.78	0.17	0.05
6	37854765	37855425	661	385	12	73.23	5.62	0.25	0.24
6	37894278	37895630	1353	454	28	106.20	3.08	0.13	0.11
6	38123265	38123784	520	297	13	66.75	4.23	0.34	0.34
6	38255133	38255726	594	300	11	89.81	4.62	0.18	0.17
6	38582498	38583169	672	340	13	67.20	4.00	0.31	0.31
6	38873141	38873698	558	263	15	84.15	4.23	0.18	0.17
6	38889088	38889946	859	346	20	51.17	2.89	2.11	2.11
6	39190396	39191295	900	448	20	63.30	2.81	0.45	0.45
6	39263109	39263703	595	179	11	58.93	3.50	0.86	0.86
6	39279473	39280338	866	372	19	79.42	3.85	0.18	0.18
6	39293053	39293816	764	522	19	111.93	4.55	0.10	0.09
6	39378825	39379488	664	311	13	54.57	3.75	1.29	1.29
6	39437514	39438046	533	188	11	59.92	3.18	0.72	0.72
6	39976711	39977293	583	181	12	59.41	4.09	0.75	0.75
6	41678792	41679354	563	173	11	58.37	3.75	0.91	0.91
6	41759404	41759983	580	173	11	60.65	4.00	0.63	0.62
6	41863110	41863705	596	402	18	63.52	2.73	0.44	0.44
6	42123869	42124491	623	198	13	65.71	3.64	0.36	0.36
6	42126112	42126697	586	446	11	67.95	3.37	0.28	0.28
6	42198348	42198885	538	219	11	59.29	3.64	0.75	0.75
6	42215748	42216334	587	229	11	58.37	2.94	0.91	0.91
6	43004426	43005243	818	269	20	80.13	3.00	0.18	0.18
6	43246519	43247596	1078	662	25	159.40	4.84	0.11	0.05
6	43304842	43305594	753	269	15	101.63	5.00	0.12	0.11
6	43338894	43339680	787	457	16	98.82	4.44	0.14	0.14
6	43345871	43346469	599	178	12	64.08	3.99	0.41	0.41
6	43352309	43353081	773	390	17	98.25	4.33	0.18	0.16
6	43397731	43398142	412	191	13	123.99	7.23	0.06	0.05
6	43502798	43503900	1103	676	26	71.98	2.50	0.24	0.24
6	43531327	43532106	780	346	15	75.34	4.88	0.26	0.24
6	43585530	43586440	911	496	20	141.34	5.56	0.08	0.05
6	43651528	43652139	612	436	14	86.98	4.00	0.19	0.17
6	43704797	43705539	743	239	16	104.66	4.44	0.12	0.11
6	43874276	43874858	583	279	12	53.48	3.33	1.53	1.53
6	43881923	43882478	556	335	14	87.03	4.09	0.19	0.17
6	44322348	44323203	856	382	17	59.05	4.28	0.81	0.81
6	44332801	44333384	584	230	11	58.85	3.43	0.86	0.86
6	44733030	44733592	563	385	11	74.03	4.12	0.25	0.24
6	45497402	45497984	583	386	11	65.25	3.76	0.40	0.39
6	45590148	45590716	569	373	11	65.46	3.68	0.39	0.38
6	45599874	45600674	801	449	38	251.19	6.11	0.26	0.05
6	45683245	45684287	1043	501	34	68.77	2.41	0.27	0.27
6	45715282	45715765	484	197	12	55.63	3.21	1.16	1.16
6	46027323	46027914	592	198	12	54.73	3.02	1.27	1.27
6	46030704	46031310	607	377	12	65.42	4.64	0.38	0.38
6	46058041	46058685	645	195	17	111.67	4.55	0.09	0.09
6	46137643	46138404	762	349	20	57.69	2.75	1.04	1.04
6	46140907	46141786	880	314	30	112.89	3.33	0.10	0.09
6	46865617	46866496	880	402	24	70.54	3.25	0.26	0.26
6	46948761	46949273	513	319	11	76.61	5.00	0.23	0.23
6	47264018	47264913	896	392	18	59.42	3.93	0.75	0.75
6	47553069	47553658	590	192	11	55.01	3.74	1.27	1.27
6	47559402	47560391	990	446	23	86.70	4.33	0.19	0.17
6	49538655	49539297	643	448	14	55.30	2.86	1.26	1.25
6	52476741	52477502	762	422	19	64.81	3.52	0.39	0.39
6	52636704	52637208	505	343	11	52.47	3.08	1.75	1.75
6	53321406	53322029	624	339	14	85.28	4.00	0.18	0.17
6	53517550	53518324	775	342	17	90.26	4.46	0.18	0.17
6	53520408	53521213	806	444	19	65.60	4.06	0.39	0.38
6	53624650	53625305	656	190	15	72.47	2.78	0.24	0.24
6	53765702	53767121	1420	415	34	115.22	3.12	0.05	0.05
6	54819344	54819960	617	425	12	65.74	4.21	0.36	0.36
6	56372080	56372876	797	435	17	81.30	4.20	0.19	0.18
6	56524537	56525317	781	210	23	183.35	7.29	0.14	0.05
6	56816637	56817211	575	388	13	77.09	3.88	0.23	0.23
6	56872147	56872715	569	376	11	77.64	4.37	0.22	0.22
6	57219962	57220556	595	375	12	89.22	4.86	0.20	0.17
6	57410446	57410961	516	328	11	51.58	2.71	2.03	2.03
6	57642128	57642785	658	197	16	66.00	2.96	0.34	0.34
6	64255018	64255417	400	190	14	105.16	5.20	0.12	0.11
6	64264172	64264841	670	305	15	50.98	2.81	2.13	2.13
6	64341294	64341901	608	189	12	53.44	3.47	1.53	1.53
6	64851945	64852645	701	388	18	92.25	4.28	0.19	0.17
6	70368983	70369572	590	408	11	89.17	5.30	0.20	0.17
6	71078327	71079120	794	523	21	121.49	5.00	0.06	0.05
6	71179212	71179965	754	387	17	99.87	3.81	0.15	0.14
6	71273402	71274239	838	361	20	53.03	3.40	1.57	1.57
6	71332964	71333744	781	400	14	52.27	3.75	1.81	1.81
6	74287243	74288247	1005	196	22	55.86	2.22	1.16	1.15
6	74648262	74648766	505	196	11	70.21	3.50	0.26	0.26
6	76051060	76051842	783	287	20	66.16	2.80	0.35	0.34
6	76515467	76516018	552	194	11	69.81	3.80	0.26	0.26
6	80396899	80397977	1079	492	28	58.89	2.83	0.86	0.86
6	82328505	82329103	599	314	12	55.11	3.95	1.25	1.25
6	82519504	82520196	693	428	15	70.50	3.28	0.26	0.26
6	83834297	83834876	580	316	12	53.27	3.72	1.56	1.56
6	86171498	86172357	860	453	24	73.25	2.50	0.25	0.24
6	86242899	86243431	533	268	12	71.91	4.46	0.24	0.24
6	86247909	86248507	599	274	12	71.81	4.44	0.24	0.24
6	86249751	86250319	569	373	12	61.10	3.64	0.61	0.60
6	86254308	86254889	582	386	11	58.37	3.88	0.91	0.91
6	86359788	86360762	975	448	24	123.76	4.17	0.06	0.05
6	86408687	86409201	515	316	11	70.97	4.12	0.25	0.25
6	86409207	86409943	737	463	15	80.90	3.92	0.19	0.18
6	88239010	88240163	1154	194	23	68.39	2.67	0.27	0.27
6	89847927	89848636	710	307	13	57.34	4.17	1.06	1.06
6	89910629	89911573	945	402	23	77.11	3.53	0.23	0.23
6	90585891	90586684	794	436	19	50.86	2.37	2.17	2.17
6	100069482	100070007	526	188	13	99.40	5.23	0.15	0.14
6	105828303	105828844	542	183	11	65.27	4.00	0.38	0.38
6	105958061	105958585	525	173	11	55.15	2.50	1.25	1.25
6	106107452	106108283	832	469	23	57.30	3.04	1.07	1.06
6	106162034	106162746	713	324	16	94.23	4.81	0.16	0.16
6	106223644	106224227	584	409	12	53.37	3.33	1.53	1.53
6	106233083	106233688	606	177	12	64.81	4.59	0.39	0.39
6	106537008	106537637	630	443	14	84.45	6.50	0.18	0.17
6	106538307	106539126	820	219	34	244.31	6.83	0.25	0.05
6	106599397	106600519	1123	595	46	246.17	6.58	0.26	0.05
6	106659221	106659788	568	344	11	53.93	3.10	1.45	1.45
6	106683477	106684428	952	675	24	88.21	3.12	0.20	0.17
6	106879996	106880735	740	199	17	54.90	2.35	1.28	1.27
6	106914755	106916273	1519	387	37	125.37	3.44	0.06	0.05
6	106996597	106997337	741	373	27	169.09	6.00	0.12	0.05
6	107001402	107002031	630	321	19	91.30	4.06	0.18	0.17
6	107455864	107456543	680	199	18	191.53	8.77	0.16	0.05
6	107672813	107673295	483	316	11	74.09	3.54	0.25	0.24
6	107777632	107778224	593	313	11	71.18	4.76	0.25	0.25
6	108248245	108248832	588	310	11	53.43	3.18	1.53	1.53
6	108502637	108503141	505	197	12	90.92	5.42	0.18	0.17
6	108688632	108689209	578	181	11	60.88	3.00	0.62	0.62
6	108740324	108741117	794	374	20	99.76	4.62	0.15	0.14
6	108985675	108986384	710	363	14	87.18	5.23	0.19	0.17
6	109032402	109032906	505	332	11	87.16	5.05	0.19	0.17
6	109153019	109153602	584	400	12	64.08	4.38	0.41	0.41
6	109275929	109276481	553	360	11	77.91	4.88	0.22	0.22
6	109436857	109438028	1172	655	83	1017.54	28.07	0.00	0.00
6	109522514	109523148	635	397	13	62.24	3.10	0.48	0.48
6	109657359	109657935	577	297	25	194.31	7.50	0.16	0.05
6	109658327	109659216	890	265	24	109.10	4.11	0.09	0.09
6	109882464	109882993	530	167	11	68.95	4.12	0.27	0.27
6	110607339	110607896	558	365	11	50.67	3.31	2.21	2.21
6	110608183	110608889	707	459	15	51.82	2.67	1.94	1.94
6	111302159	111302883	725	530	16	69.26	3.38	0.26	0.26
6	111386262	111387056	795	360	19	80.62	4.29	0.19	0.18
6	112089916	112090978	1063	622	27	203.16	7.56	0.18	0.05
6	112301213	112301877	665	191	16	119.77	7.47	0.06	0.05
6	112682126	112683063	938	462	22	149.52	4.95	0.09	0.05
6	113786543	113787161	619	190	13	53.87	3.08	1.49	1.49
6	114035663	114036557	895	560	21	72.58	2.50	0.24	0.24
6	114070545	114071652	1108	560	30	60.17	2.92	0.67	0.67
6	114073144	114073709	566	388	11	50.82	2.94	2.18	2.17
6	114257282	114257970	689	310	17	56.14	3.33	1.14	1.14
6	114413767	114414355	589	198	11	84.90	4.29	0.18	0.17
6	114435313	114436058	746	334	13	73.56	5.42	0.25	0.24
6	114481551	114482418	868	462	22	93.21	4.33	0.16	0.16
6	114483099	114483665	567	375	11	62.87	4.04	0.47	0.47
6	116440218	116441050	833	390	23	52.70	2.71	1.69	1.69
6	116798587	116799356	770	397	17	109.49	4.26	0.09	0.09
6	116808809	116809797	989	791	25	101.41	4.00	0.11	0.11
6	116998662	116999758	1097	509	168	2438.94	36.67	0.00	0.00
6	118030082	118030592	511	296	11	62.77	4.09	0.49	0.48
6	119297428	119298023	596	421	11	58.82	3.00	0.88	0.88
6	119486952	119487959	1008	560	26	91.24	3.82	0.18	0.17
6	119599728	119600821	1094	570	119	65.29	2.81	0.38	0.38
6	119710144	119711049	906	527	19	83.11	4.17	0.17	0.17
6	119711912	119712482	571	371	14	94.01	4.55	0.16	0.16
6	123135587	123136365	779	242	21	81.31	4.12	0.19	0.18
6	123154731	123155274	544	197	15	116.71	6.32	0.05	0.05
6	125325603	125326187	585	351	11	58.74	2.94	0.88	0.88
6	125664270	125665040	771	291	16	82.91	4.63	0.17	0.17
6	126319035	126319881	847	495	20	73.90	3.26	0.25	0.24
6	127705824	127706722	899	446	19	55.19	2.81	1.25	1.25
6	130740603	130741374	772	539	26	100.75	3.14	0.11	0.11
6	130800818	130801379	562	233	12	58.87	3.48	0.86	0.86
6	131298753	131299362	610	198	15	76.12	4.62	0.27	0.24
6	131425889	131426482	594	232	11	61.80	4.17	0.55	0.55
6	131446402	131447263	862	321	33	166.16	4.21	0.12	0.05
6	131620318	131621846	1529	947	39	74.57	2.83	0.25	0.24
6	131990711	131991525	815	400	19	64.81	3.45	0.39	0.39
6	132313902	132314497	596	405	11	53.15	3.21	1.58	1.57
6	132875716	132876396	681	194	15	54.77	2.67	1.28	1.27
6	132890400	132891030	631	435	14	75.45	4.06	0.26	0.24
6	133176746	133177834	1089	510	132	1023.30	13.11	0.00	0.00
6	134259189	134259787	599	401	12	51.68	2.92	1.99	1.99
6	134560738	134561304	567	192	11	75.23	4.22	0.26	0.24
6	135215784	135216811	1028	524	28	70.62	2.73	0.26	0.26
6	135543697	135544606	910	432	19	80.03	3.66	0.18	0.18
6	135860037	135860993	957	473	22	142.12	6.38	0.08	0.05
6	136792368	136792969	602	432	14	72.81	5.00	0.24	0.24
6	136913169	136913874	706	360	15	88.51	4.08	0.20	0.17
6	136928548	136930383	1836	536	53	188.01	5.28	0.15	0.05
6	137032065	137032554	490	195	14	52.77	3.16	1.67	1.67
6	137326902	137327863	962	440	24	95.18	4.33	0.17	0.16
6	137715659	137716064	406	173	11	70.91	4.06	0.25	0.25
6	137980750	137981361	612	437	12	71.05	3.93	0.25	0.25
6	138011363	138012327	965	469	31	93.04	3.26	0.16	0.16
6	138015698	138016465	768	361	18	81.49	3.46	0.19	0.18
6	138450626	138451675	1050	616	26	59.32	2.38	0.75	0.75
6	138590119	138590911	793	260	22	96.41	2.81	0.17	0.16
6	138594152	138594794	643	310	19	61.13	2.62	0.61	0.60
6	138766121	138766778	658	321	13	55.23	3.33	1.25	1.25
6	138848847	138850408	1562	280	38	145.78	3.06	0.09	0.05
6	138866888	138868119	1232	883	38	137.09	4.62	0.08	0.05
6	138934771	138935230	460	194	12	99.27	6.10	0.15	0.14
6	139347206	139347741	536	193	13	76.05	4.47	0.27	0.24
6	139678837	139679461	625	331	12	103.87	8.77	0.12	0.11
6	139950874	139951553	680	305	13	70.25	4.74	0.26	0.26
6	142375972	142376572	601	404	15	77.44	4.23	0.24	0.23
6	143309080	143309692	613	287	14	64.81	3.46	0.39	0.39
6	143813267	143814101	835	516	20	53.83	2.63	1.51	1.51
6	143873768	143874322	555	372	11	70.20	4.40	0.26	0.26
6	143919899	143920550	652	335	12	64.10	4.35	0.42	0.41
6	144117798	144118680	883	509	25	108.19	4.69	0.09	0.09
6	144200942	144201821	880	448	19	51.61	3.53	2.00	2.00
6	144458032	144458951	920	434	24	84.88	4.41	0.18	0.17
6	144649777	144650316	540	353	22	158.81	5.40	0.11	0.05
6	145023881	145024783	903	476	21	67.56	3.61	0.29	0.29
6	146253875	146254468	594	191	12	60.69	3.30	0.63	0.62
6	147869415	147870306	892	368	20	95.52	4.58	0.17	0.16
6	148070133	148070974	842	452	16	60.82	3.97	0.63	0.62
6	148610265	148610845	581	191	11	70.91	4.07	0.25	0.25
6	149382394	149382945	552	373	13	68.31	3.33	0.28	0.28
6	149736294	149736813	520	157	11	61.59	3.18	0.59	0.58
6	149803886	149804461	576	377	12	64.08	3.84	0.41	0.41
6	149814388	149814971	584	407	12	59.29	3.18	0.75	0.75
6	149835913	149836617	705	505	23	50.40	2.07	2.30	2.30
6	149908669	149909352	684	258	16	63.74	3.00	0.44	0.44
6	149928198	149928795	598	372	11	58.59	3.50	0.89	0.89
6	150955206	150955967	762	198	21	112.64	4.48	0.10	0.09
6	150962317	150963083	767	406	16	61.65	3.65	0.57	0.57
6	150978495	150978985	491	305	11	59.59	3.75	0.76	0.75
6	151001231	151002161	931	523	23	113.35	5.00	0.10	0.09
6	151101465	151102207	743	432	14	50.04	3.46	2.42	2.42
6	151507651	151508271	621	249	12	82.77	4.67	0.17	0.17
6	151755858	151756446	589	377	12	52.80	2.92	1.68	1.67
6	151814587	151815545	959	622	28	117.91	3.82	0.05	0.05
6	152038553	152039303	751	344	15	90.69	4.44	0.18	0.17
6	152634409	152635634	1226	681	34	130.86	4.41	0.07	0.05
6	154750201	154750599	399	199	12	69.98	4.00	0.26	0.26
6	154850298	154851151	854	559	22	87.31	3.12	0.19	0.17
6	154871332	154871929	598	243	15	50.67	3.06	2.21	2.21
6	155035197	155035780	584	223	11	76.66	3.80	0.23	0.23
6	155378725	155379209	485	258	13	76.05	4.45	0.27	0.24
6	155516969	155518087	1119	508	45	367.27	8.33	0.00	0.00
6	155676625	155677689	1065	722	28	144.42	3.08	0.09	0.05
6	156980231	156980628	398	199	11	87.16	5.50	0.19	0.17
6	157082568	157083258	691	312	20	72.85	2.89	0.24	0.24
6	158114863	158115467	605	406	13	90.93	4.84	0.18	0.17
6	158128015	158128740	726	284	14	51.75	3.08	1.99	1.98
6	158194594	158195643	1050	622	36	83.46	3.21	0.18	0.17
6	158196887	158197400	514	331	14	91.59	3.54	0.18	0.17
6	158295570	158296446	877	541	21	82.07	4.33	0.17	0.17
6	158808717	158809439	723	441	21	83.31	4.17	0.17	0.17
6	158816356	158817015	660	260	18	75.85	3.12	0.26	0.24
6	158900634	158901358	725	444	17	128.69	5.95	0.07	0.05
6	160034118	160034918	801	359	18	102.65	3.92	0.12	0.11
6	160102970	160103827	858	420	19	72.71	3.21	0.24	0.24
6	160767945	160768523	579	276	13	114.07	6.06	0.10	0.09
6	161614789	161615353	565	199	12	64.08	3.77	0.41	0.41
6	163109729	163110296	568	387	13	89.08	4.44	0.20	0.17
6	164426954	164427422	469	272	11	91.98	6.25	0.19	0.17
6	166715655	166716198	544	222	13	83.96	4.00	0.18	0.17
6	167602283	167602890	608	213	12	63.14	4.00	0.46	0.46
6	168390916	168391553	638	273	23	249.23	8.97	0.26	0.05
6	169893545	169894071	527	195	13	71.91	4.17	0.24	0.24
6	169932597	169933410	814	378	17	108.18	6.11	0.09	0.09
6	169942188	169943315	1128	621	34	125.73	4.21	0.06	0.05
6	170430643	170432099	1457	518	45	210.71	5.94	0.19	0.05
7	186243	187342	1100	399	23	107.39	3.91	0.13	0.11
7	243870	245089	1220	715	29	118.37	3.17	0.05	0.05
7	258738	259299	562	188	11	58.85	3.30	0.86	0.86
7	292184	292759	576	389	12	60.25	3.18	0.66	0.66
7	525149	525774	626	375	13	141.35	7.75	0.08	0.05
7	641519	642204	686	459	13	82.23	4.94	0.17	0.17
7	650885	651464	580	190	12	64.08	4.35	0.41	0.41
7	711428	712025	598	275	12	65.76	3.57	0.36	0.36
7	732345	733261	917	512	17	96.66	5.06	0.17	0.16
7	733575	734161	587	172	11	61.20	3.06	0.61	0.60
7	751710	752218	509	199	12	62.82	3.75	0.47	0.47
7	775080	775584	505	314	11	57.71	2.92	1.03	1.03
7	800799	801344	546	351	11	79.73	4.32	0.18	0.18
7	811201	812038	838	437	18	92.25	5.59	0.19	0.17
7	871401	872022	622	321	12	72.38	3.49	0.24	0.24
7	882070	883188	1119	393	33	211.51	5.13	0.19	0.05
7	894072	894825	754	449	15	72.17	3.64	0.24	0.24
7	897860	898410	551	182	11	70.91	3.31	0.25	0.25
7	904843	905377	535	196	11	75.20	3.98	0.26	0.24
7	952620	953130	511	316	11	77.70	4.49	0.22	0.22
7	954272	954803	532	300	11	71.66	3.76	0.24	0.24
7	969843	970391	549	262	11	71.75	4.44	0.24	0.24
7	981562	982179	618	199	17	122.61	6.25	0.06	0.05
7	983223	983798	576	188	11	57.84	2.86	1.01	1.01
7	983835	984569	735	383	15	95.92	5.75	0.17	0.16
7	1034164	1035257	1094	926	23	102.48	3.33	0.12	0.11
7	1049314	1049838	525	173	13	79.11	3.18	0.20	0.20
7	1089737	1090340	604	178	12	60.85	2.88	0.63	0.62
7	1144083	1145021	939	435	23	123.18	5.83	0.06	0.05
7	1269358	1269917	560	192	11	56.62	4.09	1.10	1.10
7	1418826	1419406	581	338	12	53.71	2.92	1.53	1.52
7	1420240	1420831	592	325	11	91.24	4.69	0.18	0.17
7	1448689	1449281	593	197	11	82.32	4.86	0.17	0.17
7	1458272	1458812	541	184	11	53.19	3.33	1.57	1.57
7	1464585	1465107	523	331	11	78.51	4.07	0.20	0.20
7	1465122	1465892	771	396	14	76.18	5.00	0.27	0.24
7	1480202	1480676	475	295	11	56.46	3.46	1.12	1.12
7	1509149	1509703	555	207	12	69.68	3.50	0.26	0.26
7	1510069	1511055	987	467	33	335.24	10.53	0.00	0.00
7	1561361	1562825	1465	324	39	81.71	2.39	0.19	0.18
7	1575904	1576926	1023	351	24	120.55	4.27	0.06	0.05
7	1598869	1599460	592	407	11	61.32	3.09	0.61	0.60
7	1712927	1713780	854	352	17	66.14	3.46	0.35	0.34
7	1748947	1749515	569	186	22	182.07	7.08	0.14	0.05
7	1859100	1859695	596	405	11	58.82	4.00	0.88	0.88
7	1873061	1873700	640	288	12	53.06	4.09	1.57	1.57
7	1874028	1874589	562	197	11	84.26	6.08	0.18	0.17
7	1974554	1975189	636	193	13	64.14	2.73	0.42	0.41
7	2014364	2014927	564	364	12	76.27	4.44	0.27	0.24
7	2068895	2069460	566	439	13	60.37	2.69	0.65	0.65
7	2090339	2090897	559	194	11	66.69	3.68	0.35	0.34
7	2144506	2145079	574	385	11	55.00	3.64	1.27	1.27
7	2145532	2146169	638	399	12	63.36	4.21	0.45	0.45
7	2163438	2164362	925	550	34	212.57	8.00	0.19	0.05
7	2211483	2212117	635	379	12	68.37	4.49	0.27	0.27
7	2320417	2320981	565	375	11	69.72	3.89	0.26	0.26
7	2360311	2361260	950	550	26	108.07	3.44	0.09	0.09
7	2454370	2454982	613	199	12	50.16	2.92	2.39	2.39
7	2457488	2458218	731	195	18	115.00	5.00	0.05	0.05
7	2474734	2475432	699	505	19	72.81	3.20	0.24	0.24
7	2529964	2531141	1178	545	50	291.61	8.06	0.00	0.00
7	2549538	2550585	1048	864	22	97.52	4.17	0.18	0.16
7	2560988	2562407	1420	1221	37	181.73	3.08	0.14	0.05
7	2566130	2566861	732	484	15	74.77	3.64	0.25	0.24
7	2611949	2613218	1270	413	28	124.68	4.07	0.06	0.05
7	2635986	2637027	1042	716	24	141.98	5.56	0.08	0.05
7	2639104	2639906	803	420	17	71.94	3.85	0.24	0.24
7	2715522	2716466	945	519	20	80.00	3.08	0.18	0.18
7	2739166	2739872	707	408	14	53.73	3.08	1.52	1.52
7	2792960	2793617	658	339	14	72.65	3.18	0.24	0.24
7	2869790	2870481	692	350	13	51.65	3.75	1.99	1.99
7	2931555	2932495	941	374	21	123.11	5.00	0.06	0.05
7	2979486	2980072	587	217	11	53.54	3.18	1.53	1.53
7	4105108	4105696	589	406	11	70.82	4.12	0.25	0.25
